prodid,category,date,sales
PT-43067,Skin fungus,4/1/2012,8340
PT-43067,Skin fungus,5/1/2012,8478
PT-43067,Skin fungus,6/1/2012,9440
PT-43067,Skin fungus,7/1/2012,7063
PT-43067,Skin fungus,8/1/2012,5708
PT-45575,Antidiarrheal,1/1/2012,32500
PT-45575,Antidiarrheal,2/1/2012,60000
PT-45575,Antidiarrheal,3/1/2012,80000
PT-45575,Antidiarrheal,4/1/2012,75000
PT-45575,Antidiarrheal,5/1/2012,60960
PT-45575,Antidiarrheal,6/1/2012,70000
PT-45575,Antidiarrheal,7/1/2012,59849
PT-45575,Antidiarrheal,8/1/2012,57316
PT-45583,Antidiarrheal,1/1/2012,1230
PT-45583,Antidiarrheal,2/1/2012,1766
PT-45583,Antidiarrheal,3/1/2012,2901
PT-45583,Antidiarrheal,4/1/2012,2431
PT-45583,Antidiarrheal,5/1/2012,3641
PT-45583,Antidiarrheal,6/1/2012,3190
PT-45583,Antidiarrheal,7/1/2012,3621
PT-45583,Antidiarrheal,8/1/2012,2361
PT-55186,Flu,1/1/2012,4909
PT-55186,Flu,2/1/2012,7777
PT-55186,Flu,3/1/2012,6456
PT-55186,Flu,4/1/2012,11093
PT-55186,Flu,5/1/2012,5782
PT-55186,Flu,6/1/2012,5860
PT-55186,Flu,7/1/2012,6483
PT-55186,Flu,8/1/2012,5140
PT-68569,Heart related,1/1/2012,2961
PT-68569,Heart related,2/1/2012,4083
PT-68569,Heart related,3/1/2012,3657
PT-68569,Heart related,4/1/2012,3001
PT-68569,Heart related,5/1/2012,7441
PT-68569,Heart related,6/1/2012,5101
PT-68569,Heart related,7/1/2012,4510
PT-68569,Heart related,8/1/2012,3415
PT-73411,Muscle Relaxing,1/1/2012,3798
PT-73411,Muscle Relaxing,2/1/2012,8021
PT-73411,Muscle Relaxing,3/1/2012,11511
PT-73411,Muscle Relaxing,4/1/2012,8680
PT-73411,Muscle Relaxing,5/1/2012,10851
PT-73411,Muscle Relaxing,6/1/2012,6262
PT-73411,Muscle Relaxing,7/1/2012,0
PT-73411,Muscle Relaxing,8/1/2012,0
PT-73445,Liver Protector,1/1/2012,5351
PT-73445,Liver Protector,2/1/2012,9901
PT-73445,Liver Protector,3/1/2012,20438
PT-73445,Liver Protector,4/1/2012,15460
PT-73445,Liver Protector,5/1/2012,11579
PT-73445,Liver Protector,6/1/2012,9958
PT-73445,Liver Protector,7/1/2012,0
PT-73445,Liver Protector,8/1/2012,0
PT-89128,Cough Syrop,1/1/2012,15552
PT-89128,Cough Syrop,2/1/2012,12961
PT-89128,Cough Syrop,3/1/2012,19000
PT-89128,Cough Syrop,4/1/2012,18244
PT-89128,Cough Syrop,5/1/2012,13671
PT-89128,Cough Syrop,6/1/2012,19261
PT-89128,Cough Syrop,7/1/2012,14509
PT-89128,Cough Syrop,8/1/2012,18748
PT-91934,Laxative,1/1/2012,4475
PT-91934,Laxative,2/1/2012,5133
PT-91934,Laxative,3/1/2012,8731
PT-91934,Laxative,4/1/2012,6125
PT-91934,Laxative,5/1/2012,5546
PT-91934,Laxative,6/1/2012,7238
PT-91934,Laxative,7/1/2012,6322
PT-91934,Laxative,8/1/2012,7539
PT-91983,Liver Protector,1/1/2012,9728
PT-91983,Liver Protector,2/1/2012,16286
PT-91983,Liver Protector,3/1/2012,15922
PT-91983,Liver Protector,4/1/2012,16284
PT-91983,Liver Protector,5/1/2012,19800
PT-91983,Liver Protector,6/1/2012,19303
PT-91983,Liver Protector,7/1/2012,9295
PT-91983,Liver Protector,8/1/2012,14465
PT-92676,Liver Protector,1/1/2012,499
PT-92676,Liver Protector,2/1/2012,6817
PT-92676,Liver Protector,3/1/2012,5652
PT-92676,Liver Protector,4/1/2012,6093
PT-92676,Liver Protector,5/1/2012,9279
PT-92676,Liver Protector,6/1/2012,8365
PT-92676,Liver Protector,7/1/2012,0
PT-92676,Liver Protector,8/1/2012,0
